Suomen Valkoisen Ruusun suurristi / Storkorset av Finlands Vita Ros orden 
Lario-Vuorinen, Irmeli Sisko, kehityspäällikkö, Espoo
Lattunen, Merja Päivikki, osastonjohtaja, Helsinki
Lehman, Anneli Birgitta, peruskoulun yläasteen rehtori, Helsinki
Lehtonen, Jouko Sakari, puhelin- ja verkkopalvelujohtaja, Hämeenlinna
Lehtonen, Kari Olavi, yksikönpäällikkö, Vaasa
Lehtovuori, Timo Pauli, toimitusjohtaja, Lahti
Leinonen, Eeva Kristiina, yksikön päällikkö, Helsinki
Leivuori, Mirja Sisko Marjatta, yksikönpäällikkö, Espoo
Lempiäinen, Orvokki Helka, Sourcing Manager, Turku
Leppälä, Raija Anneli, lehtori, Ylöjärvi
Liimatainen, Riitta Irene, rehtori, Helsinki
Lindholm, Mauri Antero, asessori, Vihti
Lindqvist, Kristian Vilhelm, erikoistutkija, Siuntio
Lindström, Jan Juhani, myyntijohtaja, Naantali
Luttinen, Aila Marjaana, ympäristöjohtaja, Oulu
Lähde, Markku Kalevi, tonttipäällikkö, Kouvola
Lähteelä, Pirjo Margit, apulaisjohtaja, Helsinki
Lönnström, Raul Jan, kehitysjohtaja, Helsinki
Manninen, Outi Marjatta, kasvinjalostaja, Jokioinen
Mannola, Esa Veikko, johtaja, Rauma
Marjamäki, Märta Margareta, samkommunsdirektör, Nådendal
Marjosola, Juha Matti, toimitusjohtaja, Helsinki
Martiskainen, Kaija Anneli, järjestelmäpäällikkö, Helsinki
Mattsson, Hilding Alfred, bildningsdirektör, Borgå
Merilahti-Palo, Riitta Mirjam, osastonlääkäri, Turku
Mikkonen, Jarmo Olavi, toimitusjohtaja, Mäntsälä
Mikkonen, Seppo Antero, pääasiantuntija, Porvoo
Mikola, Jorma Juhani, lehtori, Oulu
Mustaparta, Anna-Kaisa, opetusneuvos, Helsinki
Mustonen, Tapani, arkkitehti, Helsinki
Mäkelä, Jarmo Antero, toimittaja, Espoo
Mäkijärvi, Liisa Aulikki, toiminnanjohtaja, Helsinki
Nelimarkka, Eero Toivo Tapio, ylitarkastaja, Vaasa
Niemelä, Juha Sakari, ylijohtaja, Jyväskylä
Nieminen, Kirsti Marjatta, tutkija, Lieto
Niiranen, Ari Henrik, ylijohtaja, Ylämylly
Nikander, Otto Robert, maanviljelijä, Janakkala
Nivala, Jukka, johtaja, Espoo
Nizovsky, Nina, viestintäjohtaja, Helsinki
Norrgård, Karl-Erik Antero, myyntijohtaja, Lieto
Nummela, Arto Kalevi, myyntijohtaja, Helsinki
Numminen, Mika, Group Account Manager, Espoo
Nupponen, Tarja Hannele, neuvotteleva virkamies, Tampere
Nurminen, Pentti Juhani, apulaispoliisipäällikkö, Lieksa
Nygren, Satu-Marja, esimies, Helsinki
Närhi, Mauri Tapani, Savoy-teatterin johtaja, Helsinki
Oivanen, Leena-Marja, ylitarkastaja, Vantaa
Ojala, Esa Heikki Ilmari, ostojohtaja, Kuopio
Ojanperä, Eero Johannes, toimittaja, Tampere
Oksanen, Eero Unto Ilmari, ylitarkastaja, Helsinki
Ollonen, Paula Sinikka, aluehallintoylilääkäri, Kuopio
Ovaskainen, Kai Olavi, yhteiskuntasuhdejohtaja, Helsinki
Paajanen, Tuula Irmeli, Senior Manager, Espoo
Paasi, Juha Tapani, Johtaja, Espoo
Palsio, Markku, materiaalihallintopäällikkö, Helsinki
Paranko, Jorma Ilmari, lääketieteellisen biologian lehtori, Sauvo
Pasanen, Pentti Kullervo, kalatalouspäällikkö, Rovaniemi
Pastuhov, Kari Juhani, hätäkeskuksen johtaja, Vaasa
Pellinen, Kerttu Maria, puheenjohtaja, Helsinki
Peltokangas, Maija-Liisa, pelastusylitarkastaja, Helsinki
Peltola, Mika Kalervo, liikennepoliisitarkastaja, Mynämäki
Peuranto, Kimmo Jarmo Juhani, toimitusjohtaja, Kokkola
Pietarila, Harri Kalevi, kehittämispäällikkö, Vantaa
Pikkarainen, Leo Kalevi, toimitusjohtaja, Oulu
Postinen, Pertti Tatu Sakari, ylitarkastaja, Turku
Puntanen, Sini Iiris, ylitarkastaja, Helsinki
Puolitaival, Kari Olavi, apulaispoliisipäällikkö, Turku
Pyy, Markku, yli-insinööri, Järvenpää
Pärssinen, Pertti Juhani, kasvinjalostaja, Jokioinen
Rajakko, Jaana Jenny, yli-insinööri, Espoo
Raunio, Jaakko Juhani, toimitusjohtaja, Jyväskylä
Rautiola, Risto Kalevi, aluejohtaja, Oulu
Reunanen, Markku Pekka, hallituksen puheenjohtaja, Turku
Riihimäki, Vesa Tapio, president, Vaasa
Riikonen, Jorma Kalevi, kasvatus- ja opetustoimenjohtaja, Valkeakoski
Rouhuvirta, Heikki Johan Paavo, kehittämispäällikkö, Helsinki
Ruippo, Juha Tapio, johtaja, Espoo
Rummukainen, Arto Juha Kullervo, vanhempi tutkija, Helsinki
Runsten, Mika Tapio, aluelennonjohdon apulaispäällikkö, Tampere
Rusanen, Mari Annika, vanhempi tutkija, Sipoo
Ruuska, Rami Mikael, pelastusylitarkastaja, Lahti
Ruuskanen, Ritva Elina, hallitusneuvos, Helsinki
Saari, Leena Tuulikki, tutkija, Vantaa
Saaripuu, Tuire Marjut, rekisteröintipäällikkö, Helsinki
Saarnisto, Sirkka Maija, talouspäällikkö, Jyväskylä
Saikko, Maija Leena, maatilamatkailuyrittäjä, Taipalsaari
Sairanen, Risto Tapani, toimistopäällikkö, Helsinki
Salonen, Harri Kalervo, erikoislääkäri, Jalasjärvi
Sandelin-Kivisalo, Liisa Marita, toiminnanjohtaja, Helsinki
Saukkonen, Veikko Tapio, laboratorioinsinööri, Helsinki
Saunamäki, Arja Sirpa Hannele, yliopettaja, Vantaa
Savonen, Risto Jorma, yksikön johtaja, Helsinki
Sederholm, Seppo, yksikönjohtaja, Espoo
Seppänen, Anne-Marie, lakimies, -
Sihvola, Oili Marja, johtaja, Helsinki
Snicker, Jukka Aslak, johtaja, Lahela
Soismaa, Margareta, toimistopäällikkö, Espoo
Suihkonen, Hannu Matias, diakoniajohtaja, Turku
Sundell, Reijo Olavi, toimitusjohtaja, Rauma
Sundqvist, Risto Juha, toimitusjohtaja, Iisalmi
Suortti, Pertti Sakari, johtava asiantuntija, Espoo
Svanberg, Tuomo Antero, toimitusjohtaja, Kemi
Sved, Jarl Henrik, direktör, Helsingfors
Säkkinen, Harri Tapio, lavastamon päällikkö, Helsinki
Söderman, Tarja Hannele, yksikönpäällikkö, Helsinki
Tammilehto, Eeva-Riitta, johtaja, Espoo
Tarjamo, Sirkka-Liisa, rehtori, Vantaa
Tarvainen, Markku, palvelukeskuksen johtaja, Tornio
Taurio, Ritva Marit, johtava tiedeasiantuntija, Vantaa
Teperi, Esa Petri, kasvinjalostaja, Tammela
Tirkkonen, Juhani Asbjörn, neuvotteleva virkamies, Lempäälä
Toivonen, Tuomas Tapio, tieinsinööri, Nurmijärvi
Tuominen, Olli Jussi, asiantuntija, Helsinki
Tuppurainen, Matti Olavi, erikoislääkäri, Espoo
Tähtinen, Timo Oskari, rahoitusylitarkastaja, Helsinki
Törnroos, Tea Susanna, yksikönpäällikkö, Helsinki
Uhinki, Ailo Urho, psykologi, Turku
Urvanta, Tapani Kalervo, talouspäällikkö, Tampere
Vainionpää, Seppo Tauno Eljas, asiantuntijalääkäri, Helsinki
Vaiste, Heikki Tapani, kiinteistöneuvos, Kaarina
Valjus, Jorma Ensio, johtava lääkäri, Kärkölä
Valkokallio, Jaana Hannele, neuvotteleva virkamies, Helsinki
Vasikainen, Soili Kyllikki, rahoitusjohtaja, Nurmijärvi
Vekka, Matti Tapio, toimitusjohtaja, Hämeenlinna
West-Ståhl, Siv Gunilla Marianne, johtaja, Vaasa
Viitamäki, Heikki Uolevi, projektipäällikkö, Helsinki
Vik, Gun-Viol Maria, akademilektor, Vasa
Willberg, Juha Matti, kaupunginsihteeri, Lappeenranta
Virnes, Ruth Päivi Elise, opetusneuvos, Helsinki
Virtanen, Henri Kalervo, Development Manager, Pori
Virtanen, Matti Juhani, toimitusjohtaja, Joutsa
Visakorpi, Marika Anneli, johtava kihlakunnan syyttäjä, Jyväskylä
Vogt-Airaksinen, Tiina Elisabeth, erityisasiantuntija, Helsinki
Woodward, Charles Denis, Research Professor, Helsinki
Voutilainen, Matti Juhani, järjestöjohtaja, Espoo
Vuolanne, Antti Johannes, koulutusuunnittelija, Pori
Vuorelma, Riitta Johanna, osastonjohtaja, Helsinki
Vuorinen, Arja Hellevi, ylitarkastaja, Riihimäki
Vähähyyppä, Hannu Sakari, toimitusjohtaja, Huittinen
Vähäsalo, Piia Riikka, pelastusjohtaja, Kalajoki
Väyrynen, Kari Antero, yliopistonlehtori, Oulu
Suomen Leijonan ritarimerkki / Riddartecknet av Finlands Lejons orden 
Aalto, Esko Antero, talousneuvoja, Somero
Aalto, Pekka Henrik, toimitusjohtaja, Tampere
Aaltonen-Laakso, Marjatta Anneli, apulaisjohtaja, Kankaanpää
Agopov, Vladimir Mihailovic, lehtori, Helsinki
Ahlgren, Harri Olavi, ylitarkastaja, Helsinki
Ahonen, Ulla Marketta, viestintäasiantuntija, Helsinki
Ahtee, Tero Tuure, lehtori, Tampere
Airikkala, Pertti Sakari, toimitusjohtaja, Riihimäki
Alho, Olli Tapani, erityisasiantuntija, Sipoo
Anderson, Mikael Erik, hankintapäällikkö, Vaasa
Anttila, Anna Elina, hankejohtaja, Helsinki
Anttila, Katja Päivikki, henkilöstöpäällikkö, Helsinki
Anttila, Suvi Marjo-Helinä, markkinointi- ja viestintäjohtaja, Hämeenlinna
Arnkil, Jarl Harald Fritjof, lehtori, Helsinki
Aunola, Ulla Saimi Maria, opetusneuvos, Espoo
Baarman, Maija Katariina, apulaisosastopäällikkö, Helsinki
Blankett, Penina Hascha, neuvotteleva virkamies, Espoo
Blomster, Tapani Veli, lukion rehtori, Muhos
Brusila, Eija Hannele, lakimies, Järvenpää
Colliander, Tuula Kristiina, toimistopäällikkö, Helsinki
Dahlbo, Tarja Helena, erikoistutkija, Helsinki
Eerola, Pekka Juhani, järjestelmäasiantuntija, Helsinki
Ek, Heli Kyllikki, ylitarkastaja, Kuopio
Eklund, Tina Elisabeth, talousjohtaja, Helsinki
Ekroos, Eine Regina, kehityspäällikkö, Vihti
Erikslund, Greger Ossian, ledande föredragande, Korsholm
Erkkilä, Veli-Matti, kehitysjohtaja, Tampere
Fager-Pintilä, Veli Antti, kartoittaja, Paimio
Fant, Stefan Wilhelm, Vice President, Vasa
Forsberg, Hannu Tapio, oopperalaulaja, Vantaa
Geiger, Klaus Juhani, ylitarkastaja, Espoo
Gröhn, Kari Sakari, kuljetusyrittäjä, Juuka
Grönlund, Arto Martti, johtaja, Helsinki
Grönroos, Juha Tuomas, erikoistutkija, Salo
Haatainen, Katri Elina, tiedottaja, Helsinki
Haikonen, Pia Irene Birgitta, palvelujohtaja, Siilinjärvi
Hakanen, Hannu Juhani, konttorinjohtaja, Uusikaupunki
Halonen, Kalle Niilo Ponteva, voimistelunopettaja, Helsinki
Hannikainen, Eero Pekka, palvelu- ja tuotekouluttaja, Lahti
Hannuksela, Tomi-Ville, lennonjohdon apulaispäällikkö, Järvenpää
Hanslin, Kim Emil, toimitusjohtaja, Espoo
Harjula, Asko Erik, hallintojohtaja, Helsinki
Hasu, Esa Johan Rafael, talousjohtaja, Kouvola
Havukainen, Seija Helena, rikostarkastaja, Helsinki
Heikinheimo, Pirkko Sisko, ylitarkastaja, Vantaa
Heikkilä, Elli Kaarina, tutkimusjohtaja, Turku
Heikkinen, Eljas Antero, johtava metsänhoidon asiantuntija, Oulu
Heikkinen, Päivi Satu Kristiina, kulttuuriasiainneuvos, Helsinki
Heiskanen, Veli-Pekka, hallintopäällikkö, Vantaa
Helanterä, Olli Otto Immanuel, talousjohtaja, Jyväskylä
Helinko, Hanna Maria, tulosalueen johtaja, Tuusula
Herberts, Kjell Erik Martin, forskare, Korsholm
Hietanen, Eeva Annamari, viestintäpäällikkö, Helsinki
Himmanen, Paavo, erityisasiantuntija, Vantaa
Hindsberg, Rainer Bror Mikael, biträdande informationschef, Helsingfors
Holm, Pia Johanna, poliisitarkastaja, Sauvo
Holmström, Osmo Daniel, projektipäällikkö, Mäntsälä
Holopainen, Matti, maankäyttöinsinööri, Lahti
Holopainen, Matti Tuomo, tieinsinööri, Vantaa
Hostikka, Aki Tapani, rahoitus- ja tarkastustoiminnan päällikkö, Kotka
Huhta, Kari Juhani, toimittaja, Espoo
Huhtala, Liisa Maija, neuvotteleva virkamies, Helsinki
Huhtaniska, Pirkko Annikki, opintopäällikkö, Rovaniemi
Hurmeranta, Ulla-Maija Irene, johtava lakimies, Helsinki
Huuskonen, Oiva Antero, kehittämispäällikkö, Siilinjärvi
Huuskonen, Pauli Antero, rikosylikomisario, Jyväskylä
Hämäläinen, Martti Kalevi, insinööri, Joensuu
Hämäläinen, Raimo Juhani, projektipäällikkö, Kuopio
Höysti, Ilkka Pekka, ylikomisario, Kouvola
Ihamäki, Saara Mirjami, kirjastotoimen apulaisjohtaja, Espoo
Ilonen, Juha, arkkitehti, Helsinki
Immonen, Aino Helena, erikoissuunnittelija, Vantaa
Irjala, Antti Olli, ympäristöneuvos, Kauniainen
Isohookana, Matti Aleksanteri, projektipäällikkö, Oulu
Jaalivaara, Jorma Olavi, varatuomari, Vantaa
Jakkula, Eino Jaakko, rakennustarkastaja, Lumijoki
James, Ulla Maaret, johtaja, Espoo
Jantunen, Eija Marisa, johtaja, Nummi
Joki, Risto Juhani, erikoissuunnittelija, Helsinki
Jonsson, Mona Kristina, toimitusjohtaja, Sipoo
Jussila, Pasi Pentti, kenttämestari, Padasjoki
Jyrkkänen, Hannu Mauno Tapani, maaseutuasiamies, Rautalampi
Järvinen, Janne Petteri, rikostarkastaja, Espoo
Järvinen, Marko Uolevi, erikoistutkija, Lahti
Kaakkola, Jaana Annamari, tietokanta-asiantuntija, Helsinki
Kahlos, Mirva Johanna, pelastusylitarkastaja, Tuusula
Kainulainen, Kari Juhani, ylitarkastaja, Vantaa
Kallio, Kalle Tapani, katalyytti- ja prosessitek. asiantuntija, Porvoo
Kallio, Kari Yrjö Olavi, erikoistutkija, Helsinki
Kallio-Sainio, Maija-Liisa, tietopalvelupäällikkö, Espoo
Kankkunen, Simo Pekka Santeri, kieliteknologia-asiantuntija, Vantaa
Kariluoma, Eija Kaarina, henkilöstöpäällikkö, Viiala
Karimäki-Suvanto, Päivi Helena, hallintopäällikkö, Espoo
Karjalainen, Jouko Juhani, tutkija, Vantaa
Karstu, Juha Pekka Sakari, IT-päällikkö, Vantaa
Katainen, Elsi Kaarina, kansanedustaja, Pielavesi
Katila, Tiina Kaarina, ryhmän päällikkö, Mynämäki
Katravuori, Keijo, projektipäällikkö, Vihti
Kautiala, Christel Maria, johtava konsultti, Tampere
Kesäläinen, Ari Uolevi, toimitusjohtaja, Masku
Kiuru, Atso Kalevi, johtava veroasiantuntija, Hämeenlinna
Kivimäki, Jarmo Kalervo, kuntayhtymän johtaja, Nivala
Kivirinta, Arto Kullervo, asiantuntija, Hyvinkää
Knape, Visa Markus Kristian, tiimipäällikkö, Helsinki
Koistinen, Kari Pekka, lennonjohtaja, Korkeakoski
Koivisto, Heikki Kaappo, ylikonstaapeli, Seinäjoki
Koivuniemi, Päivi Helena, henkilöstösuunnittelija, Kerava
Kokkonen, Tuula Orvokki, verojohtaja, Kuopio
Koljonen, Tuomas Kristian, ylitarkastaja, Espoo
Kopperoinen, Leena Elise, vanhempi tutkija, Vantaa
Korhonen, Kari Tapani, kehittämispäällikkö, Vantaa
Korpela, Markku Ilmari, yrittäjä, Miehikkälä
Koski, Seppo Juhani, vanhempi asiantuntija, Rauma
Koskimäki, Ilkka Edvin, rikostarkastaja, Helsinki
Koskinen, Jukka Antero, ylitarkastaja, Vihti
Kostiainen, Ritva Emma Hannele, lehtori, Jyväskylä
Koukku, Aapo Olavi, opetusneuvos, Järvenpää
Krivetz, Heimo Tapio Antero, kuljetusyrittäjä, Mikkeli
Kuisma, Eero Frans Kalervo, toimitusjohtaja, Laitila
Kukko, Pentti Juhani, tarkastaja, Sastamala
Kuosa, Jari Ensio, kuitulinjan ylimestari, Kotka
Kuusela, Jari Juhani, toimitusjohtaja, Turku
Kyrö, Marja-Leena, talousjohtaja, Raahe
Kyyrönen, Pirjo Virva Anneli, johtava lakimies, Kauniainen
Kärki, Harri Antti Juhani, lehtori, Turku
Kärkkäinen, Markku Tapio, erityisasiantuntija, Espoo
Kärkkäinen, Sirpa Hannele, yhteyspäällikkö, Kirkkonummi
Laakso, Jaakko Johannes, erikoisuunnittelija, Hyvinkää
Laaksonen, Juha Armas, rikosylikomisario, Helsinki
Laaksonen, Kari Antero, johtaja, Pornainen
Lahti, Kari Vilhelm, johtaja, Kirkkonummi
Lahti, Leena Annikki, markkinointijohtaja, Nurmijärvi
Lahti, Urho Tapani August, maanviljelijä, Karstula
Lamminen, Jarmo Tapio, maaseutukoordinaattori, Turku
Larkela, Pekka Pentti Tapio, toiminnanjohtaja, Turku
Larnimaa, Kai Tapani, Manager, Kerava
Latvala, Eila Annikki, yksikönjohtaja, Jyväskylä
Launne, Jyrki Juhani, aluelennonjohdon apulaispäällikkö, Kangasala
Laurila, Ossi Juhani, pääsihteeri, Lontoo
Lavonen, Antti Olavi, kasvinviljelyasiamies, Nurmijärvi
Lehtonen, Jari Jaakko, toimitusjohtaja, Kotka
Lehtonen, Markku Tapani, rikostarkastaja, Kaarina
Lehtonen, Riitta Maija Elisabeth, lehtori, Lieto
Leino, Tiina Johanna, Head of In vivo Operations, Piikkiö
Leinonen, Kari Antti, insinööri, Iisalmi
Lepaus, Terttu Marja-Leena, johtava puheenjohtaja, Tampere
Leppäniemi, Riitta Kaarina, rahoituspäällikkö, Espoo
Lindbäck, Ralf Peter, Vice President, Vasa
Lindell, Torbjörn Per Anders, ylikomisario, Korsholm
Lindqvist, Markku Yrjö Tapio, erikoistutkija, Helsinki
Lindström-Seppä, Pirjo Anneli, opintoasiainpäällikkö, Kuopio
Lintunen, Kai Juhani, viestintäpäällikkö, Helsinki
Lonka, Riitta Annikki, rehtori, Parikkala
Lumiaro, Riku Juhana, viestintäasiantuntija, Espoo
Luukkonen, Reijo Aulis, lennonjohtaja, Eurajoki
Lång, Kari Juhani, Director, Espoo
Länsipuro, Joni Tauno Tapani, rikoskomisario, Tampere
Länsivuori, Joni Tapio, poliisitarkastaja, Vantaa
Löfgren, Håkan Lars, försäljningschef, Helsinki
Löytökorpi, Sari Helena, erityisasiantuntija, Vantaa
Maijala, Olli Sakari, erityisasiantuntija, Espoo
Maijala, Timo Ilmari, diplomi-insinööri, Helsinki
Malkki, Pertti Tapani, henkilöstöjohtaja, Hankasalmi
Malmelin, Britt Elise, kvalitetsförsäkringschef, Helsinki
Malmivirta, Leena Marja-Liisa, talouspäällikkö, Helsinki
Malvasto, Leo Tapani, Director, Vantaa
Manelius, Matti Aulis, johtava konsultti, Tampere
Mannonen, Tapani Ilmari, myynti- ja markkinointijohtaja, Tampere
Marjakangas, Lauri Kalevi, riskipäällikkö, Kangasala
Marjamaa, Petri Tapio, poliisitarkastaja, Mikkeli
Matikka, Maija Marjatta, intendentti, Vantaa
Matintupa, Rauno Olavi, joukkoliikenneasiantuntija, Maalahti
Mikkola, Anu-Varpu, erikoissuunnittelija, Espoo
Mikkola, Matti Tapio, Senior Vice President, Porvoo
Mikkola, Tero Heikki, ylitarkastaja, Nokia
Moilanen, Heikki Juhani, erityisluokan opettaja, Merikarvia
Murto-Orava, Lea Tuulikki, viestintäpäällikkö, Helsinki
Muukkonen, Jukka Kalevi, yliaktuaari, Helsinki
Mykkänen, Mirkka Maaria, ylitarkastaja, Espoo
Mykkänen, Tarmo Herman, ylitarkastaja, Vantaa
Myrskog, Markku Johannes, Vice President, Helsinki
Mäkelä, Juha Ensio, konsernin lakiasianjohtaja, Helsinki
Mäkinen, Reijo Kalevi, osastonjohtaja, Espoo
Männikkö, Anita, Head of Product Issuing, Vantaa
Mäntysaari, Päivi Elina, erikoistutkija, Jokioinen
Määttä, Jari Matti, ylitarkastaja, Oulu
Niemi, Eero Kalervo, opetusneuvos, Nurmijärvi
Niemi, Tuija Anneli, tutkija, Vantaa
Nikander, Tomi Aarre, käyttöpäällikkö, Kirkkonummi
Nikula, Kim Juhani, puheenjohtaja, Kempele
Norri, Kimmo Kullervo, julkinen oikeusavustaja, Pori
Nummi, Kari Juhani, hallintopäällikkö, Pori
Nurmikari, Markku Tapani, tilaajaylilääkäri, Janakkala
Nurminen, Juha Tapani, toimitusjohtaja, Helsinki
Nyberg, Diana Anita, informationsexpert, Raseborg
Nylén, Satu Margit, Director, Kirkkonummi
Näreharju, Erkki Juhani, lehtori, Helsinki
Näränen, Kari Toivo Tapani, projektivastaava, Kouvola
Oinas-Soudunsaari, Eine Elisabeth, ylitarkastaja, Rovaniemi
Ojakoski, Jussi Ilmari, liikkeenharjoittaja, Piippola
Ojamo, Tuuli Leila Tuulikki, ylitarkastaja, Nurmijärvi
Olli, Pasi Sakari, lennonjohdon apulaispäällikkö, Tuusula
Ollikainen, Seppo Viljami, projektipäällikkö, Imatra
Ollila, Raimo Juhani, tietojärjestelmäpäällikkö, Turku
Ovaskainen, Viljo Tapani, erikoistutkija, Helsinki
Palmén, Mirja Helena, ylitarkastaja, Nurmijärvi
Paloposki, Hanna-Leena, filosofian tohtori, Helsinki
Parmala, Veli-Matti, päälakimies, Espoo
Parviainen, Ulla Mari, kaupunginvaltuutettu, Kuusamo
Pasanen, Kari Pekka, General Manager, Rauma
Pastila-Eklund, Mari Kaisa Anneli, opetusneuvos, Helsinki
Pernu, Veikko Olavi, toimitusjohtaja, Kuopio
Peronius, Päivi Susanna, resurssijohtaja, Jyväskylä
Pesonen, Kari Olavi, ylikomisario, Helsinki
Pesonen, Martti Ilmari, vastuullinen aktuaari, Helsinki
Peuranen, Else Maarit, neuvotteleva virkamies, Sipoo
Piirainen, Asko Olavi, toimitusjohtaja, Sotkamo
Piironen, Eila Marjatta, Principal Scientist, Oulu
Pollari, Riitta Mari, kustantaja, Helsinki
Polvinen, Minna Marika, opetusneuvos, Espoo
Postila, Markku Juhani, laboratorioinsinööri, Sodankylä
Poutiainen, Kirsti Liisa Hannele, hiippakuntasihteeri, Helsinki
Pyykönen, Mauno Vilho, perustoimituspäällikkö, Joensuu
Pönkkö, Maija-Leena, terveystieteiden tohtori, Oulu
Pöyhönen, Jukka Tapio, kehitysjohtaja, Helsinki
Raitanen, Esa Juhani, johtaja, Helsinki
Ranta, Harri, prosessipäällikkö, Naantali
Ranta, Jaakko Tauno Kalevi, tietopalvelupäällikkö, Tuusula
Rantala, Hannu Henrik, myyntijohtaja, Janakkala
Rantanen, Riikka Johanna, oopperalaulaja, Helsinki
Rantatupa, Teijo Tapani, tarjoomajohtaja, Lohja
Rantio, Markku Juhani, myyntijohtaja, Hämeenlinna
Rastas, Perttu Tapio, erikoissuunnittelija, Helsinki
Rautavirta, Pirkko Kaarina, yksikön päällikkö, Hämeenlinna
Riikonen, Simo Antero, tietoasiantuntija, Espoo
Riippi, Merja Helinä, Business Manager, Espoo
Rinne, Harri Jarkko Olavi, suunnittelupäällikkö, Vantaa
Rintala, Matti Mikael, lehtori, Tampere
Rissanen, Margareta Maria, rektor, Kristinestad
Romppanen, Jyri Joonas, päätoimittaja, Tuusula
Ronkainen, Vesa Johannes, myyntipäällikkö, Kuusamo
Röminger-Czako, Ritva, taidekuraattori, Bonn
Saari, Maarit Hannele, suunnittelupäällikkö, Helsinki
Saarikoski, Heli Virpi, erikoistutkija, Helsinki
Saarinen, Kalle-Juhani, työterveyshuollon erikoislääkäri, Eura
Saarinen, Raimo Kalevi, kaupungininsinööri, Vantaa
Saastamoinen, Markku Risto Olavi, diplomi-insinööri, Kotka
Sadeharju, Seppo Sakari, arviointipäällikkö, Vaskio
Salin, Anne Helena, ylitarkastaja, Kerava
Saloheimo, Meeri Orvokki, toimistopäällikkö, Helsinki
Salomaa-Jago, Eeva Riitta, opettaja, St. Albans
Salonen, Erkki Tapio, toimitusjohtaja, Ylöjärvi
Sammallahti, Juha Pekka, johtaja, Tampere
Santala, Lasse Sulevi, toimialajohtaja, Turku
Santala, Pekka Sakari, Vice President, Espoo
Savela, Olli Juhani, suunnittelija, Hyvinkää
Savolainen, Ahti Keijo Aleksanteri, maanviljelijä, Konnevesi
Savolainen, Erkki, arkkitehti, Helsinki
Saxén, Timo Juhani, Communications Director, Helsinki
Schultz, Eija Kaarina, erikoistutkija, Helsinki
Seppälä, Matti Erkki, metsänhoitaja, Seinäjoki
Seppänen, Jukka Antero, riskienhallintapäällikkö, Helsinki
Seppänen, Tuomas Antero, tuotepäällikkö, Sääksjärvi
Sievers, Jarmo Niilo Antero, rehtori, Porvoo
Sihvonen, Seppo Tapani, riskienhallintayksikön päällikkö, Espoo
Silander, Petri Tapani, erikoissuunnittelija, Helsinki
Sinemus-Ammermann, Marianne, varakonsuli, Ahrensburg
Sippola, Sirkka Liisa, koulutuspäällikkö, Tampere
Solala, Mauno Mikael, toimistopäällikkö, Kirkkonummi
Sonninen-Korhonen, Raili Orvokki, tullausjohtaja, Espoo
Sorsa, Ilkka Olavi, Director, Pekola
Sorsimo, Kalle Sakari, Manager, Espoo
Stenbäck, Dan Håkan, ylitarkastaja, Porvoo
Suikkanen, Juha Kalervo, tehtaanjohtaja, Nummela
Sulkava, Raili Terttu Marita, rikoskemisti, Helsinki
Suomisto, Jarmo Tapio, IT-päällikkö, Espoo
Suursalmi, Pentti Kalervo, rehtori, Iitti
Svensk, Ari Sakari, henkilöstöjohtaja, Vantaa
Säilä, Antro Mikael, johtaja, Lahti
Säpyskä-Slotte, Liisa Marianne, hankintajohtaja, Turku
Säynätkari, Timo Kalervo, päällikkö, Kuopio
Säämänen, Tuula Kaarina, ylitarkastaja, Tampere
Söderlund, Barbro Inge-Maj, informator, Borgå
Tahvola, Arja Leena Maritta, opintopäällikkö, Tampere
